GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,HOU,TB
2023110505,2023-11-05,2,5,17,HOU,TB,0,0,100,1,0,TIMEOUT AT 05:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1483,0,0
2023110505,2023-11-05,2,5,17,TB,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1483,0,0
2023110505,2023-11-05,2,5,17,TB,HOU,1,10,25,0,0,(5:17) 21-K.VAUGHN RIGHT GUARD TO TB 28 FOR 3 YARDS (55-J.HUGHES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1483,0,0
2023110505,2023-11-05,2,4,35,TB,HOU,2,7,28,0,0,"(4:35) 21-K.VAUGHN LEFT GUARD TO TB 32 FOR 4 YARDS (5-J.PITRE, 48-C.HARRIS).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OWN,0,,0,,0,1525,0,0
2023110505,2023-11-05,2,3,48,TB,HOU,3,3,32,0,0,(3:48) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 21-K.VAUGHN TO TB 31 FOR -1 YARDS (48-C.HARRIS).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1572,0,0
2023110505,2023-11-05,2,3,8,TB,HOU,4,4,31,0,0,"(3:08) 5-J.CAMARDA PUNTS 53 YARDS TO HOU 16, CENTER-97-Z.TRINER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1612,0,0
2023110505,2023-11-05,2,3,0,HOU,TB,1,10,16,0,0,(3:00) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 86-D.SCHULTZ TO HOU 25 FOR 9 YARDS (23-R.NEAL).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1620,0,0
2023110505,2023-11-05,2,3,0,HOU,TB,0,0,100,1,0,TIMEOUT AT 03:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1620,0,0
2023110505,2023-11-05,2,2,24,HOU,TB,2,1,25,0,0,"(2:24) (SHOTGUN) 7-C.STROUD SACKED AT HOU 12 FOR -13 YARDS (94-C.KANCEY). PENALTY ON HOU-85-N.BROWN, ILLEGAL SHIFT, DECLINED.",0,2023,-13,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,25,OWN,0,HOU,0,ILLEGAL SHIFT,0,1656,0,0
2023110505,2023-11-05,2,2,0,HOU,TB,3,14,12,1,0,"(2:00) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS TO HOU 29 FOR 17 YARDS (31-A.WINFIELD, 54-L.DAVID).",0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1680,0,0
2023110505,2023-11-05,2,2,0,HOU,TB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023110505,2023-11-05,2,1,29,HOU,TB,1,10,29,0,0,"(1:29) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 85-N.BROWN [94-C.KANCEY]. PENALTY ON TB-29-C.IZIEN, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT HOU 29 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,29,OWN,1,TB,1,DEFENSIVE HOLDING,5,1711,0,0
2023110505,2023-11-05,2,1,25,HOU,TB,1,10,34,1,0,(1:25) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 3-N.DELL TO 50 FOR 16 YARDS (27-Z.MCCOLLUM).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1715,0,0
2023110505,2023-11-05,2,1,2,HOU,TB,1,10,100,0,0,"(1:02) (NO HUDDLE, SHOTGUN) 7-C.STROUD SACKED AT HOU 43 FOR -7 YARDS (45-D.WHITE).",0,2023,-7,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1738,0,0
2023110505,2023-11-05,2,0,57,HOU,TB,2,17,43,0,0,(:57) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 26-D.SINGLETARY TO HOU 40 FOR -3 YARDS (54-L.DAVID).,0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1743,0,0
2023110505,2023-11-05,2,0,57,HOU,TB,0,0,100,1,0,TIMEOUT #2 BY HOU AT 00:57.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1743,0,0
2023110505,2023-11-05,2,0,13,HOU,TB,3,20,40,0,0,"(:13) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 12-N.COLLINS TO HOU 46 FOR 6 YARDS (27-Z.MCCOLLUM). PENALTY ON TB-7-S.BARRETT, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT HOU 40 - NO PLAY.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,40,OWN,1,TB,1,DEFENSIVE OFFSIDE,5,1787,0,0
2023110505,2023-11-05,2,0,7,HOU,TB,3,15,45,0,0,"(:07) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS TO TB 43 FOR 12 YARDS (24-C.DAVIS). PENALTY ON HOU-78-L.TUNSIL, OFFENSIVE HOLDING, 0 YARDS, ENFORCED AT HOU 45 - NO PLAY.",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,45,OWN,1,HOU,1,OFFENSIVE HOLDING,0,1793,0,0
2023110505,2023-11-05,2,0,0,HOU,TB,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023110505,2023-11-05,3,15,0,TB,HOU,0,0,65,1,0,33-D.OGUNBOWALE KICKS 61 YARDS FROM HOU 35 TO TB 4. 83-D.THOMPKINS TO TB 27 FOR 23 YARDS (19-X.HUTCHINSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023110505,2023-11-05,3,14,55,TB,HOU,1,10,27,0,0,"(14:55) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 1-R.WHITE TO TB 30 FOR 3 YARDS (6-D.PERRYMAN). PENALTY ON HOU-6-D.PERRYMAN, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT TB 30.",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,27,OWN,1,HOU,0,UNNECESSARY ROUGHNESS,15,1805,0,0
2023110505,2023-11-05,3,14,28,TB,HOU,1,10,45,0,0,(14:28) 6-B.MAYFIELD PASS INCOMPLETE DEEP LEFT TO 14-C.GODWIN.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1832,0,0
2023110505,2023-11-05,3,14,22,TB,HOU,2,10,45,1,0,(14:22) (SHOTGUN) 1-R.WHITE RIGHT TACKLE TO HOU 39 FOR 16 YARDS (4-T.THOMAS).,0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,45,OWN,0,,0,,0,1838,0,0
2023110505,2023-11-05,3,13,39,TB,HOU,1,10,61,0,0,(13:39) 6-B.MAYFIELD PASS INCOMPLETE DEEP RIGHT TO 10-T.PALMER (5-J.PITRE).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1881,0,0
2023110505,2023-11-05,3,13,34,TB,HOU,2,10,61,0,0,(13:34) 6-B.MAYFIELD PASS INCOMPLETE DEEP RIGHT TO 88-C.OTTON. FLEA FLICKER,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1886,0,0
2023110505,2023-11-05,3,13,27,TB,HOU,3,10,61,0,0,(13:27) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 88-C.OTTON TO HOU 31 FOR 8 YARDS (4-T.THOMAS; 21-S.NELSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1893,0,0
2023110505,2023-11-05,3,12,42,TB,HOU,4,2,69,0,0,"(12:42) 4-C.MCLAUGHLIN 49 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1938,0,0
2023110505,2023-11-05,3,12,38,HOU,TB,0,0,100,1,0,TIMEOUT AT 12:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1942,0,0
2023110505,2023-11-05,3,12,38,HOU,TB,0,0,65,1,0,5-J.CAMARDA KICKS 61 YARDS FROM TB 35 TO HOU 4. 3-N.DELL TO HOU 25 FOR 21 YARDS (18-R.JARRETT).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1942,0,0
2023110505,2023-11-05,3,12,32,HOU,TB,1,10,25,1,0,"(12:32) (SHOTGUN) 7-C.STROUD PASS DEEP LEFT TO 85-N.BROWN FOR 75 YARDS, TOUCHDOWN.",0,2023,75,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1948,0,0
2023110505,2023-11-05,3,12,20,TB,HOU,0,0,100,1,0,"33-D.OGUNBOWALE KICKS 50 YARDS FROM 50 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1960,0,0
2023110505,2023-11-05,3,12,20,TB,HOU,1,10,25,0,0,(12:20) 1-R.WHITE LEFT TACKLE TO TB 26 FOR 1 YARD (55-J.HUGHES; 53-B.CASHMAN).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1960,0,0
2023110505,2023-11-05,3,12,20,HOU,TB,0,0,100,1,0,TIMEOUT AT 12:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1960,0,0
2023110505,2023-11-05,3,12,20,HOU,TB,0,0,98,0,0,"TWO-POINT CONVERSION ATTEMPT. 7-C.STROUD PASS TO 47-A.BECK IS INCOMPLETE. ATTEMPT FAILS. DEFENSIVE TWO-POINT ATTEMPT. 9-J.TRYON INTERCEPTED THE TRY ATTEMPT. ATTEMPT FAILS. PENALTY ON TB-9-J.TRYON, UNSPORTSMANLIKE CONDUCT, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,1,0,1,1,0,,2,OPP,1,TB,0,UNSPORTSMANLIKE CONDUCT,15,1960,0,0
2023110505,2023-11-05,3,11,40,TB,HOU,2,9,26,0,0,(11:40) (SHOTGUN) 6-B.MAYFIELD LEFT END TO TB 26 FOR NO GAIN (48-C.HARRIS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OWN,0,,0,,0,2000,0,0
2023110505,2023-11-05,3,10,59,TB,HOU,3,9,26,0,0,"(10:59) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP MIDDLE TO 10-T.PALMER (0-S.GRIFFIN). PENALTY ON HOU-0-S.GRIFFIN, DEFENSIVE PASS INTERFERENCE, 37 YARDS, ENFORCED AT TB 26 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,26,OWN,1,HOU,1,DEFENSIVE PASS INTERFERENCE,37,2041,0,0
2023110505,2023-11-05,3,10,53,TB,HOU,1,10,63,0,0,(10:53) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 88-C.OTTON (48-C.HARRIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2047,0,0
2023110505,2023-11-05,3,10,49,TB,HOU,2,10,63,0,0,"(10:49) 1-R.WHITE UP THE MIDDLE TO HOU 38 FOR -1 YARDS (53-B.CASHMAN, 92-D.HORTON).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,2051,0,0
2023110505,2023-11-05,3,10,11,TB,HOU,3,11,62,0,0,(10:11) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES LEFT END TO HOU 37 FOR 1 YARD (4-T.THOMAS).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,2089,0,0
2023110505,2023-11-05,3,9,28,TB,HOU,4,10,63,0,0,"(9:28) 4-C.MCLAUGHLIN 55 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2132,0,0
2023110505,2023-11-05,3,9,23,HOU,TB,0,0,100,1,0,TIMEOUT AT 09:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2137,0,0
2023110505,2023-11-05,3,9,23,HOU,TB,0,0,65,1,0,5-J.CAMARDA KICKS 67 YARDS FROM TB 35 TO HOU -2. 3-N.DELL TO HOU 21 FOR 23 YARDS (32-J.HAYES).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2137,0,0
2023110505,2023-11-05,3,9,18,HOU,TB,1,10,21,0,0,(9:18) 26-D.SINGLETARY LEFT TACKLE TO HOU 23 FOR 2 YARDS (50-V.VEA).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OWN,0,,0,,0,2142,0,0
2023110505,2023-11-05,3,8,40,HOU,TB,2,8,23,1,0,(8:40) (SHOTGUN) 7-C.STROUD PASS DEEP MIDDLE TO 12-N.COLLINS TO HOU 46 FOR 23 YARDS (54-L.DAVID).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2180,0,0
2023110505,2023-11-05,3,7,58,HOU,TB,1,10,46,0,0,(7:58) 26-D.SINGLETARY RIGHT TACKLE TO TB 45 FOR 9 YARDS (30-D.DELANEY; 45-D.WHITE).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,46,OWN,0,,0,,0,2222,0,0
2023110505,2023-11-05,3,7,15,HOU,TB,2,1,55,0,0,(7:15) 7-C.STROUD PASS INCOMPLETE DEEP LEFT TO 3-N.DELL.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2265,0,0
2023110505,2023-11-05,3,7,8,HOU,TB,3,1,55,0,0,"(7:08) 76-A.DECULUS REPORTED IN AS ELIGIBLE.  26-D.SINGLETARY UP THE MIDDLE TO TB 43 FOR 2 YARDS (94-C.KANCEY). PENALTY ON HOU-63-M.DEITER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TB 45 - NO PLAY.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,45,OPP,1,HOU,1,OFFENSIVE HOLDING,10,2272,0,0
2023110505,2023-11-05,3,6,42,HOU,TB,3,11,45,1,0,(6:42) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 86-D.SCHULTZ PUSHED OB AT TB 29 FOR 26 YARDS (45-D.WHITE).,0,2023,26,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2298,0,0
2023110505,2023-11-05,3,6,5,HOU,TB,1,10,71,1,0,"(6:05) (SHOTGUN) 7-C.STROUD PASS DEEP RIGHT TO 3-N.DELL FOR 29 YARDS, TOUCHDOWN.",0,2023,29,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2335,0,0
2023110505,2023-11-05,3,5,59,HOU,TB,0,0,100,1,0,TIMEOUT AT 05:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2341,0,0
2023110505,2023-11-05,3,5,59,TB,HOU,0,0,65,0,0,"33-D.OGUNBOWALE KICKS 55 YARDS FROM HOU 35 TO TB 10. 83-D.THOMPKINS PUSHED OB AT HOU 39 FOR 51 YARDS (4-T.THOMAS). PENALTY ON TB-49-C.GILL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TB 29.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,TB,0,OFFENSIVE HOLDING,10,2341,0,0
2023110505,2023-11-05,3,5,59,HOU,TB,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 7-C.STROUD PASS TO 3-N.DELL IS INCOMPLETE. ATTEMPT FAILS. SHOTGUN FORMATION,0,2023,0,SHOTGUN,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,2341,0,0
2023110505,2023-11-05,3,5,50,TB,HOU,1,10,19,0,0,(5:50) 6-B.MAYFIELD PASS SHORT RIGHT TO 22-C.EDMONDS TO TB 18 FOR -1 YARDS (4-T.THOMAS) [52-J.GREENARD].,0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,2350,0,0
2023110505,2023-11-05,3,5,7,TB,HOU,2,11,18,0,0,(5:07) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 14-C.GODWIN TO TB 19 FOR 1 YARD (6-D.PERRYMAN).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2393,0,0
2023110505,2023-11-05,3,4,27,TB,HOU,3,10,19,0,0,(4:27) (SHOTGUN) 6-B.MAYFIELD SACKED AT TB 10 FOR -9 YARDS (94-K.DAVIS).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,2433,0,0
2023110505,2023-11-05,3,3,48,TB,HOU,4,19,10,0,0,"(3:48) 5-J.CAMARDA PUNTS 49 YARDS TO HOU 41, CENTER-97-Z.TRINER. 3-N.DELL TO HOU 48 FOR 7 YARDS (97-Z.TRINER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2472,0,0
2023110505,2023-11-05,3,3,37,HOU,TB,1,10,48,0,0,"(3:37) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 86-D.SCHULTZ TO TB 39 FOR 13 YARDS (24-C.DAVIS; 29-C.IZIEN) [96-G.GAINES]. PENALTY ON TB-24-C.DAVIS, DEFENSIVE HOLDING, DECLINED.",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,48,OWN,0,TB,0,DEFENSIVE HOLDING,0,2483,0,0
2023110505,2023-11-05,3,3,7,HOU,TB,1,10,61,0,0,(3:07) 26-D.SINGLETARY LEFT TACKLE TO TB 33 FOR 6 YARDS (96-G.GAINES).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OPP,0,,0,,0,2513,0,0
2023110505,2023-11-05,3,2,26,HOU,TB,2,4,67,1,0,"(2:26) 7-C.STROUD PASS SHORT MIDDLE TO 47-A.BECK TO TB 27 FOR 6 YARDS (54-L.DAVID, 45-D.WHITE).",0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2554,0,0
2023110505,2023-11-05,3,1,40,HOU,TB,1,10,73,1,0,"(1:40) (SHOTGUN) 19-X.HUTCHINSON LEFT END TO TB 15 FOR 12 YARDS (98-A.NELSON, 91-M.GREENE).",0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,27,OPP,0,,0,,0,2600,0,0
2023110505,2023-11-05,3,0,53,HOU,TB,1,10,85,1,0,(:53) 7-C.STROUD PASS SHORT LEFT TO 86-D.SCHULTZ TO TB 4 FOR 11 YARDS (27-Z.MCCOLLUM).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2647,0,0
2023110505,2023-11-05,3,0,29,HOU,TB,1,4,96,0,0,(:29) 26-D.SINGLETARY UP THE MIDDLE TO TB 8 FOR -4 YARDS (50-V.VEA).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,4,OPP,0,,0,,0,2671,0,0
2023110505,2023-11-05,4,15,0,HOU,TB,2,8,92,0,0,(15:00) (SHOTGUN) DIRECT SNAP TO 3-N.DELL.  26-D.SINGLETARY UP THE MIDDLE TO TB 9 FOR -1 YARDS (94-C.KANCEY).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,2700,0,0
2023110505,2023-11-05,3,0,0,HOU,TB,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023110505,2023-11-05,4,14,20,HOU,TB,3,9,91,0,0,(14:20) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 12-N.COLLINS (27-Z.MCCOLLUM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2740,0,0
2023110505,2023-11-05,4,14,15,HOU,TB,4,9,91,1,0,"(14:15) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 86-D.SCHULTZ FOR 9 YARDS, TOUCHDOWN.",0,2023,9,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2745,0,0
2023110505,2023-11-05,4,14,11,HOU,TB,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 7-C.STROUD RUSHES UP THE MIDDLE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,2749,0,0
2023110505,2023-11-05,4,14,11,HOU,TB,0,0,100,1,0,TIMEOUT AT 14:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2749,0,0
2023110505,2023-11-05,4,14,11,TB,HOU,0,0,65,1,0,"33-D.OGUNBOWALE KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2749,0,0
2023110505,2023-11-05,4,14,11,TB,HOU,1,10,25,0,0,(14:11) 1-R.WHITE LEFT TACKLE TO TB 26 FOR 1 YARD (94-K.DAVIS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,2749,0,0
2023110505,2023-11-05,4,13,33,TB,HOU,2,9,26,1,0,(13:33) 6-B.MAYFIELD PASS SHORT MIDDLE TO 88-C.OTTON TO TB 35 FOR 9 YARDS (48-C.HARRIS).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2787,0,0
2023110505,2023-11-05,4,12,53,TB,HOU,1,10,35,1,0,(12:53) 1-R.WHITE UP THE MIDDLE TO TB 46 FOR 11 YARDS (52-J.GREENARD).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,2827,0,0
2023110505,2023-11-05,4,12,12,TB,HOU,1,10,46,1,0,"(12:12) 6-B.MAYFIELD PASS DEEP LEFT TO 13-M.EVANS FOR 54 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS REVERSED. 6-B.MAYFIELD PASS DEEP LEFT TO 13-M.EVANS TO HOU 1 FOR 53 YARDS (21-S.NELSON).",0,2023,54,UNDER CENTER,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2868,0,0
2023110505,2023-11-05,4,11,48,TB,HOU,1,1,99,0,0,(11:48) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 14-C.GODWIN.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,2892,0,0
2023110505,2023-11-05,4,11,46,TB,HOU,2,1,99,1,0,"(11:46) (SHOTGUN) 1-R.WHITE LEFT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,2894,0,0
